# bmoe_metrics v1
# model=google_gemma-4-26B-A4B-it-Q4_K_M.gguf arch=gemma4 n_layer=30 n_expert=128 n_expert_used=6 threads=4 n_ctx=2048
# moe_stream=1 cache_mb=4000 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=4 o_direct=1 overlap=1 prefetch=0 dense_weights=anon
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
76,256,173.037,54.607,139.444,45563904,74.39,27.057,6.536,50,587.108,1.000,0,0.20,4000.0,5890.9,5852.6,38.0,527.3,1048.8,239.6,9170.1
77,256,210.473,251.009,115.522,190607360,74.37,72.987,21.963,79,737.457,1.000,0,0.31,4000.0,5891.3,5853.0,38.0,527.0,1046.5,237.3,9170.3
78,256,217.084,159.638,136.216,125800448,74.47,65.646,15.222,61,760.891,1.000,0,0.24,4000.0,5891.3,5853.0,38.0,526.9,1044.3,235.0,9171.1
79,256,207.678,123.507,148.394,86781952,74.63,47.997,11.286,65,701.177,1.000,0,0.25,4000.0,5878.7,5851.4,27.0,526.6,1100.7,249.8,9166.6
80,256,198.187,176.166,121.665,140156928,74.70,60.591,15.932,50,687.007,1.000,0,0.20,4000.0,5874.8,5854.3,20.2,526.6,1103.3,264.0,9159.1
81,256,155.937,75.641,117.470,62947328,74.88,30.357,8.109,62,526.722,1.000,0,0.24,4000.0,5867.8,5854.1,13.4,526.9,1109.1,283.7,9154.1
82,256,167.682,119.245,114.453,86790144,75.03,43.256,9.973,54,554.508,1.000,0,0.21,4000.0,5867.2,5853.8,13.0,526.6,1102.3,278.4,9153.1
83,256,174.176,55.826,137.725,46317568,75.24,30.555,5.897,60,588.765,1.000,0,0.23,4000.0,5863.9,5852.6,11.0,526.5,1099.4,278.5,9152.8
84,256,193.876,213.994,118.076,151494656,75.26,59.262,16.538,80,664.730,1.000,0,0.31,4000.0,5865.4,5855.6,9.6,526.4,1092.3,274.2,9153.3
85,256,226.118,209.979,129.654,163270656,75.29,76.357,20.107,78,843.080,1.000,0,0.30,4000.0,5862.7,5852.7,9.7,525.9,1086.2,268.0,9153.6
86,256,208.917,141.932,137.619,103297024,75.39,58.991,12.307,54,754.601,1.000,0,0.21,4000.0,5865.5,5855.6,9.7,525.6,1082.4,264.3,9153.8
87,256,226.973,160.853,151.705,114225152,75.49,61.139,14.129,71,774.212,1.000,0,0.28,4000.0,5864.4,5854.5,9.7,525.4,1079.7,261.5,9154.3
88,256,157.927,91.406,117.767,69398528,75.64,31.661,8.499,52,510.396,1.000,0,0.20,4000.0,5864.2,5854.1,9.8,525.3,1078.2,260.0,9154.6
89,256,138.947,38.753,113.476,36745216,75.84,20.213,5.258,63,445.539,1.000,0,0.25,4000.0,5865.8,5855.7,9.8,525.0,1077.1,258.9,9154.8
90,256,202.691,119.778,142.473,88170496,75.96,49.810,10.408,65,741.474,1.000,0,0.25,4000.0,5867.6,5857.5,9.8,524.8,1067.2,249.1,9154.8
91,256,186.491,101.722,137.125,80965632,76.09,39.152,10.214,70,591.393,1.000,0,0.27,4000.0,5868.1,5857.9,9.9,524.6,1064.4,245.9,9155.3
92,256,432.820,44.455,409.658,33886208,76.27,18.022,5.140,53,1264.220,1.000,0,0.21,4000.0,5865.0,5856.6,8.2,525.5,1092.4,253.6,9168.9
93,256,203.564,74.942,156.807,54878208,76.43,38.396,8.362,65,747.400,1.000,0,0.25,4000.0,5864.4,5856.1,8.1,525.4,1098.3,290.1,9163.7
94,256,181.702,131.525,130.611,96219136,76.53,39.096,11.994,72,644.416,1.000,0,0.28,4000.0,5865.0,5856.5,8.2,525.9,1098.9,287.6,9158.9
95,256,207.153,219.112,120.563,163160064,76.54,68.454,18.135,65,732.123,1.000,0,0.25,4000.0,5864.9,5856.4,8.2,525.6,1080.5,274.1,9161.4
96,256,183.154,150.250,120.676,117063680,76.61,48.203,14.275,64,576.573,1.000,0,0.25,4000.0,5864.0,5855.5,8.2,525.5,1071.2,266.8,9163.5
97,256,220.532,228.277,126.353,164036608,76.61,75.026,19.153,74,795.461,1.000,0,0.29,4000.0,5862.9,5854.4,8.2,525.5,1074.8,267.4,9164.6
98,256,225.491,297.897,119.070,227450880,76.53,79.936,26.485,66,809.742,1.000,0,0.26,4000.0,5865.5,5857.0,8.2,525.3,1080.2,278.0,9164.1
99,256,150.918,59.949,115.617,52748288,76.68,28.149,7.152,64,494.271,1.000,0,0.25,4000.0,5863.1,5854.7,8.2,525.0,1083.4,281.2,9164.3
100,256,184.957,96.290,135.980,70897664,76.81,40.429,8.548,53,648.264,1.000,0,0.21,4000.0,5864.0,5855.6,8.2,524.8,1065.4,263.2,9164.6
101,256,168.833,43.658,142.328,24588288,76.99,22.814,3.691,66,543.905,1.000,0,0.26,4000.0,5865.6,5857.1,8.2,524.3,1062.0,259.8,9164.8
102,256,179.357,108.838,131.835,80932864,77.09,36.892,10.631,50,607.901,1.000,0,0.20,4000.0,5864.1,5855.6,8.2,524.1,1061.5,259.3,9165.1
