step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
152,256,187.488,194.620,126.820,150822912,81.01,34.873,25.795
153,256,185.214,181.012,125.500,142012416,81.05,34.748,24.966
154,256,239.933,372.627,128.019,303845376,81.00,61.363,50.550
155,256,179.970,154.640,129.285,110247936,81.06,31.330,19.355
156,256,155.920,86.673,126.024,60862464,81.14,17.852,12.044
157,256,179.314,181.419,126.359,141434880,81.17,28.324,24.630
158,256,175.107,146.814,126.709,111464448,81.23,28.199,20.199
159,256,181.041,162.916,130.304,121896960,81.28,29.462,21.275
160,256,142.383,45.598,125.918,33386496,81.37,9.183,7.282
161,256,143.704,43.740,127.779,25620480,81.47,9.552,6.373
162,256,147.819,58.113,128.438,38952960,81.56,11.139,8.243
163,256,171.386,35.106,157.336,17215488,81.65,9.852,4.198
164,256,181.252,170.338,129.249,132624384,81.69,28.567,23.436
165,256,150.642,64.814,127.494,43241472,81.77,13.969,9.178
166,256,174.725,142.349,127.457,101031936,81.83,29.339,17.929
167,256,189.642,186.345,132.721,141201408,81.86,32.307,24.613
168,256,178.402,132.692,133.010,91815936,81.91,28.392,17.001
169,256,230.406,359.689,126.330,294690816,81.86,55.517,48.559
170,256,211.131,266.799,130.378,204730368,81.86,46.809,33.944
171,256,238.856,386.037,128.333,314167296,81.81,58.472,52.052
172,256,199.296,230.857,127.282,182587392,81.82,40.840,31.174
173,256,272.078,491.177,127.624,410099712,81.71,77.696,66.758
174,256,164.780,110.747,128.803,76222464,81.77,21.273,14.705
175,256,183.801,153.726,133.894,114130944,81.82,29.903,20.004
176,256,201.227,242.838,128.824,194064384,81.82,39.186,33.217
177,256,210.547,243.038,133.803,189542400,81.83,44.538,32.206
178,256,185.945,123.512,143.045,85266432,81.88,27.276,15.624
179,256,252.064,409.419,130.512,331616256,81.82,67.364,54.188
180,256,165.339,114.884,126.555,83177472,81.88,23.371,15.413
181,256,158.925,71.341,134.261,52051968,81.95,14.522,10.141
182,256,176.279,140.405,130.110,105725952,81.99,27.255,18.914
183,256,149.154,56.445,128.319,35647488,82.07,12.960,7.875
184,256,193.427,203.958,130.293,157200384,82.09,36.327,26.807
185,256,164.441,109.759,128.384,75177984,82.15,21.929,14.128
186,256,224.471,197.318,159.632,147173376,82.17,38.002,26.837
187,256,192.944,179.990,133.536,131579904,82.20,35.022,24.387
188,256,244.294,350.631,133.099,288485376,82.16,59.182,52.013
189,256,353.486,673.671,135.647,598659072,81.98,111.737,106.102
190,256,222.473,271.454,138.364,216207360,81.97,45.455,38.654
191,256,192.083,161.387,138.145,117202944,82.01,32.549,21.390
192,256,200.072,199.316,134.520,147750912,82.03,38.278,27.274
193,256,158.965,86.399,127.922,55529472,82.10,20.587,10.456
194,256,202.248,242.725,131.139,191803392,82.10,39.556,31.552
195,256,185.119,170.731,132.762,128913408,82.13,29.830,22.527
196,256,181.058,174.386,126.841,129724416,82.16,31.419,22.799
197,256,153.377,68.936,127.838,40574976,82.23,16.882,8.657
198,256,158.952,75.814,131.339,48574464,82.29,17.760,9.854
199,256,204.856,251.492,130.048,198352896,82.29,41.215,33.593
200,256,199.331,174.018,142.979,126824448,82.33,33.603,22.749
201,256,186.817,131.854,141.075,94887936,82.37,28.687,17.055
202,256,136.146,23.156,127.387,14954496,82.45,4.133,4.627
203,256,155.275,75.600,127.481,52862976,82.51,17.554,10.239
204,256,142.213,43.176,126.950,31358976,82.58,8.029,7.234
205,256,228.106,334.984,131.624,267386880,82.55,51.738,44.744
206,256,197.978,233.356,129.717,183803904,82.55,36.942,31.320
207,256,172.246,143.699,128.270,105553920,82.59,25.029,18.947
208,256,380.539,406.497,267.715,307617792,82.54,61.101,51.723
209,256,241.379,393.619,129.429,317472768,82.49,59.482,52.468
210,256,207.791,268.696,129.705,205135872,82.48,43.427,34.659
211,256,285.631,518.392,137.138,417226752,82.39,79.786,68.706
212,256,208.007,230.933,138.421,182353920,82.40,37.897,31.690
213,256,173.684,120.593,133.810,85671936,82.44,24.593,15.281
214,256,149.310,34.355,135.343,20287488,82.51,8.671,5.296
215,256,170.734,109.213,134.875,76627968,82.56,22.502,13.358
216,256,158.391,64.037,133.789,32575488,82.63,17.565,7.038
217,256,151.722,48.772,134.389,31358976,82.69,10.329,7.005
218,256,142.050,21.925,132.248,14548992,82.76,5.382,4.421
219,256,226.450,292.141,136.352,221945856,82.75,51.462,38.636
220,256,158.692,82.103,131.603,61673472,82.80,15.955,11.134
221,256,189.517,189.278,129.221,142012416,82.82,35.255,25.042
222,256,213.701,281.566,130.939,221540352,82.81,45.741,37.021
223,256,237.678,326.256,142.246,265359360,82.78,51.445,43.987
224,256,240.434,355.513,136.260,290402304,82.74,56.403,47.771
225,256,182.957,124.267,142.509,84221952,82.78,24.691,15.756
226,256,224.144,299.596,136.453,237305856,82.77,48.138,39.553
227,256,222.494,274.623,139.263,218640384,82.76,46.050,37.180
228,256,277.338,476.871,139.085,394100736,82.68,74.570,63.684
229,256,213.692,248.158,138.456,193830912,82.68,42.618,32.617
230,256,158.409,68.060,135.270,46718976,82.73,13.593,9.547
231,256,185.368,149.020,136.393,108625920,82.76,29.631,19.343
232,256,152.804,46.609,136.606,33386496,82.82,8.908,7.291
233,256,201.448,199.929,139.165,152272896,82.84,36.488,25.795
234,256,161.298,69.740,135.639,46313472,82.89,16.199,9.461
235,256,155.128,57.679,136.351,40574976,82.95,10.572,8.205
236,256,166.807,72.657,141.043,40574976,83.00,16.835,8.929
237,256,200.612,149.336,153.900,109264896,83.03,26.849,19.864
238,256,201.626,203.532,142.061,152272896,83.04,33.741,25.824
239,256,223.036,287.207,137.824,227450880,83.03,47.878,37.335
240,256,162.878,63.603,140.941,44863488,83.08,13.256,8.680
241,256,153.080,39.127,138.682,22953984,83.14,8.882,5.516
242,256,197.636,193.609,136.640,151633920,83.16,34.701,26.295
243,256,178.984,132.006,137.758,94887936,83.19,24.716,16.511
244,256,189.249,159.639,140.166,121085952,83.21,26.906,22.176
245,256,174.434,98.932,141.414,64167936,83.26,20.716,12.304
246,256,190.471,176.952,135.974,129724416,83.28,32.072,22.425
247,256,190.092,165.673,139.326,122363904,83.30,29.742,21.024
248,256,166.804,85.237,137.526,56979456,83.34,18.093,11.185
249,256,167.655,83.478,136.622,52051968,83.39,21.398,9.636
250,256,203.887,216.783,140.038,162299904,83.40,36.068,27.781
251,256,149.955,30.353,137.034,16809984,83.45,8.624,4.297
252,256,188.874,147.257,142.884,104742912,83.48,27.388,18.602
253,256,169.139,91.709,137.995,62312448,83.52,19.373,11.771
254,256,153.393,36.035,140.259,26431488,83.58,6.579,6.555
255,256,229.893,277.547,140.916,219451392,83.57,52.264,36.713
256,256,243.905,362.322,138.926,287268864,83.53,58.453,46.525
# summary tokens=256 s/tok=0.194 tok/s=5.143 read_MiB=37966.3 io_s=51.28 compute_s/tok=0.132 io_s/tok=0.200 cache_hit_pct=83.5 n_prompt=34 load_s=15.989 prefill_s=16.379 prefill_tps=2.08 stall_s/tok=0.036 mgmt_s/tok=0.027
