step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
148,256,318.186,460.907,220.333,363958272,86.14,7.368,90.484
149,256,465.899,621.670,333.902,489816064,86.16,6.399,125.599
150,256,319.392,483.174,210.549,374796288,86.20,8.939,99.903
151,256,374.693,405.660,284.375,315211776,86.27,3.839,86.479
152,256,305.071,460.895,197.728,371474432,86.31,4.925,102.418
153,256,280.430,374.487,189.896,296546304,86.36,8.097,82.437
154,256,359.859,716.774,203.515,574849024,86.33,26.716,129.629
155,256,317.066,406.408,224.838,326455296,86.38,4.464,87.764
156,256,242.566,268.467,174.986,212013056,86.44,5.767,61.814
157,256,420.878,827.760,260.524,659755008,86.39,24.513,135.842
158,256,311.116,476.923,206.303,373891072,86.43,2.845,101.967
159,256,273.829,363.958,185.090,288235520,86.48,6.035,82.704
160,256,316.024,118.861,284.210,89243648,86.55,3.763,28.051
161,256,376.956,181.313,330.486,114925568,86.61,5.546,40.924
162,256,491.208,241.985,430.565,172965888,86.66,5.084,55.559
163,256,394.522,538.420,277.802,425725952,86.68,10.339,106.380
164,256,414.825,877.353,251.904,700657664,86.64,22.168,140.753
165,256,320.152,527.224,213.014,414715904,86.67,6.916,100.223
166,256,286.854,425.888,189.270,344637440,86.71,3.053,94.530
167,256,345.383,419.634,253.026,325316608,86.74,6.277,86.080
168,256,278.506,343.782,196.435,270692352,86.79,7.797,74.274
169,256,394.648,838.425,245.702,654921728,86.77,9.357,139.589
170,256,311.483,492.913,193.981,393445376,86.80,7.358,110.144
171,256,392.532,781.309,245.507,613597184,86.78,17.298,129.727
172,256,354.032,523.877,251.471,397094912,86.82,5.513,97.047
173,256,416.728,873.909,248.530,693063680,86.78,20.269,147.929
174,256,320.761,589.854,203.415,466440192,86.79,8.100,109.246
175,256,373.458,616.070,249.857,478806016,86.80,12.669,110.931
176,256,372.439,636.629,233.594,503554048,86.79,19.385,119.460
177,256,309.208,477.982,204.293,371957760,86.81,8.081,96.834
