step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
162,256,324.431,585.754,134.179,418279424,54.91,140.274,49.978
163,256,267.261,371.036,136.263,257114112,55.01,98.572,32.426
164,256,288.576,395.150,143.619,285331456,55.10,110.080,34.877
165,256,246.565,257.295,138.205,194424832,55.25,83.942,24.418
166,256,360.822,610.126,151.602,435683328,55.24,156.313,52.907
167,256,385.103,798.375,131.818,576376832,55.15,185.743,67.542
168,256,249.036,338.875,131.437,228339712,55.27,89.397,28.202
169,256,276.968,372.158,139.858,265965568,55.37,103.346,33.764
170,256,324.562,577.717,137.280,397930496,55.38,140.133,47.149
171,256,307.041,510.224,138.505,361803776,55.42,125.581,42.955
172,256,305.408,466.963,150.901,334594048,55.47,113.739,40.768
173,256,277.080,393.940,133.728,285306880,55.55,108.988,34.364
174,256,390.978,767.599,138.265,555606016,55.48,185.348,67.365
175,256,295.468,476.215,131.674,335151104,55.53,124.291,39.504
176,256,304.736,460.518,136.760,325881856,55.59,129.081,38.895
177,256,278.478,398.868,137.434,281714688,55.67,106.764,34.279
178,256,200.317,186.693,126.114,134455296,55.83,57.900,16.302
179,256,194.229,152.773,127.207,114118656,56.00,52.490,14.532
180,256,337.796,602.714,138.683,432652288,55.99,146.947,52.166
181,256,351.593,666.568,134.683,471846912,55.97,159.844,57.066
182,256,273.226,363.292,136.617,261582848,56.06,105.389,31.220
183,256,217.202,189.863,133.492,145133568,56.21,65.022,18.688
184,256,329.462,579.769,136.619,416063488,56.21,143.859,48.984
185,256,373.199,704.473,141.420,518012928,56.15,169.368,62.411
186,256,366.710,703.783,138.096,515051520,56.10,164.601,64.013
187,256,264.301,325.807,132.895,248721408,56.19,101.672,29.733
188,256,272.698,364.810,142.154,254877696,56.28,98.999,31.545
189,256,242.875,247.215,135.990,183635968,56.41,83.330,23.555
190,256,222.864,163.985,142.951,126373888,56.56,63.414,16.500
191,256,257.518,232.956,161.278,167620608,56.69,74.637,21.603
192,256,290.105,439.104,137.591,323420160,56.73,113.632,38.883
193,256,301.411,545.022,127.706,384151552,56.74,129.197,44.508
194,256,287.646,436.249,138.564,308461568,56.80,110.461,38.621
195,256,339.549,619.295,137.451,450555904,56.77,148.745,53.353
196,256,307.917,512.064,135.563,362696704,56.80,129.003,43.352
197,256,261.882,318.961,138.188,237776896,56.89,93.853,29.841
198,256,247.773,296.025,133.246,214679552,56.99,88.969,25.559
199,256,264.570,345.758,138.399,244101120,57.08,97.105,29.066
200,256,394.727,800.791,138.331,575844352,56.99,187.269,69.127
201,256,266.086,355.706,145.668,258142208,57.07,89.116,31.301
202,256,356.924,701.346,135.532,513515520,57.02,159.729,61.663
203,256,334.024,596.032,140.437,413818880,57.02,142.722,50.864
204,256,309.255,471.799,143.626,335990784,57.06,123.454,42.175
205,256,313.797,508.979,141.343,361156608,57.08,128.281,44.172
206,256,257.163,325.008,134.802,231927808,57.17,94.909,27.453
207,256,262.719,393.526,128.442,281714688,57.23,101.076,33.201
208,256,301.177,440.528,142.997,329998336,57.26,118.397,39.784
209,256,342.841,623.680,138.584,433590272,57.25,151.263,52.994
210,256,265.466,371.914,132.972,271659008,57.32,100.419,32.074
211,256,199.734,149.041,135.458,98430976,57.47,51.213,13.064
212,256,235.631,280.303,131.001,206729216,57.57,78.747,25.883
213,256,331.475,568.180,139.129,384204800,57.57,145.176,47.170
214,256,388.200,804.995,133.620,595869696,57.48,184.528,70.052
215,256,390.204,799.852,137.096,585646080,57.39,183.484,69.623
216,256,301.820,465.872,144.006,324317184,57.43,118.624,39.190
217,256,269.147,348.187,143.586,243486720,57.51,94.990,30.571
218,256,289.695,455.584,139.544,314880000,57.55,112.907,37.244
219,256,238.329,261.479,136.174,187121664,57.65,78.534,23.621
220,256,370.472,688.693,141.165,481124352,57.61,171.674,57.633
221,256,416.828,899.352,134.141,627585024,57.51,209.089,73.597
222,256,272.922,362.543,147.740,258600960,57.58,93.876,31.305
223,256,290.634,393.252,143.040,288329728,57.63,112.163,35.431
224,256,299.557,486.755,137.650,356724736,57.65,118.423,43.484
225,256,290.818,409.938,145.383,291024896,57.70,108.687,36.749
226,256,335.261,545.622,145.354,392384512,57.71,142.138,47.768
227,256,277.389,364.681,140.996,264335360,57.77,104.228,32.165
228,256,371.027,722.890,138.728,521719808,57.72,170.976,61.323
229,256,268.349,389.632,133.345,273117184,57.78,102.474,32.529
230,256,345.647,572.043,152.505,425369600,57.76,141.971,51.171
231,256,298.126,428.989,148.388,312877056,57.80,111.813,37.925
232,256,285.972,391.924,144.755,269467648,57.86,107.723,33.494
233,256,350.311,674.489,134.582,489955328,57.83,158.337,57.392
234,256,319.634,574.623,137.237,405905408,57.82,133.411,48.986
235,256,244.793,250.535,141.292,184381440,57.92,80.232,23.268
236,256,335.724,625.837,138.593,434651136,57.90,144.583,52.548
237,256,320.682,458.550,151.701,322207744,57.94,128.763,40.218
238,256,377.535,717.372,143.170,512741376,57.89,172.267,62.099
239,256,390.619,766.089,150.004,564256768,57.82,172.524,68.091
240,256,291.762,441.254,155.965,292679680,57.87,100.399,35.398
241,256,282.112,431.265,136.180,310595584,57.90,107.952,37.980
242,256,307.963,387.048,175.829,282345472,57.95,96.472,35.662
243,256,255.768,332.715,132.493,240771072,58.02,94.754,28.521
244,256,376.757,754.772,136.565,555200512,57.95,173.698,66.494
245,256,337.929,587.418,146.020,409616384,57.95,140.948,50.960
246,256,237.835,258.673,135.645,189333504,58.04,79.090,23.100
247,256,308.358,488.685,142.270,340074496,58.06,124.137,41.951
248,256,342.254,641.955,136.825,442019840,58.04,152.656,52.773
249,256,383.766,742.734,144.597,530919424,57.99,175.252,63.917
250,256,401.041,803.846,144.945,581263360,57.91,185.566,70.530
251,256,325.987,533.745,146.614,374865920,57.92,133.205,46.167
252,256,273.669,365.740,142.060,266579968,57.98,97.254,34.354
253,256,302.707,459.450,144.915,332210176,58.00,117.142,40.650
254,256,295.007,440.116,143.472,307290112,58.04,114.040,37.496
255,256,359.968,625.302,151.061,441446400,58.03,154.434,54.472
256,256,365.882,712.871,140.181,513654784,57.98,164.029,61.672
# summary tokens=256 s/tok=0.317 tok/s=3.152 read_MiB=93562.6 io_s=137.06 compute_s/tok=0.138 io_s/tok=0.535 cache_hit_pct=58.0 n_prompt=42 load_s=15.835 prefill_s=5.564 prefill_tps=7.55 stall_s/tok=0.133 mgmt_s/tok=0.046
