step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
160,256,295.039,119.175,260.509,88354816,86.01,4.241,30.288
161,256,350.314,155.768,307.672,113553408,86.08,4.548,38.093
162,256,586.706,246.479,520.346,178548736,86.14,3.397,62.962
163,256,581.341,483.839,468.993,399699968,86.18,3.545,108.803
164,256,352.265,751.089,195.036,692097024,86.11,14.788,142.440
165,256,284.004,467.962,178.072,421343232,86.13,4.709,101.224
166,256,289.010,377.066,187.082,329277440,86.18,2.885,99.043
167,256,277.239,392.196,179.003,333393920,86.22,5.260,92.976
168,256,265.116,313.309,182.293,272547840,86.27,4.963,77.859
169,256,341.999,705.198,196.094,666476544,86.22,10.004,135.901
170,256,311.971,452.814,194.339,397733888,86.27,3.801,113.830
171,256,352.829,668.821,219.264,613847040,86.25,8.174,125.391
172,256,292.356,428.497,190.569,392650752,86.28,2.861,98.925
173,256,344.584,740.471,193.781,691363840,86.23,12.050,138.753
174,256,446.207,512.442,330.377,438075392,86.26,8.478,107.352
175,256,340.222,547.817,215.121,491016192,86.27,7.305,117.797
176,256,316.109,543.246,192.198,499437568,86.27,7.424,116.487
177,256,305.697,459.432,194.373,391684096,86.30,8.679,102.645
178,256,244.215,262.928,174.371,224206848,86.35,3.666,66.177
179,256,329.203,640.234,194.056,588226560,86.33,7.467,127.680
180,256,349.367,634.148,224.154,561889280,86.33,8.956,116.257
181,256,226.759,196.840,180.273,161255424,86.39,1.824,44.661
182,256,389.077,408.445,287.776,344965120,86.44,2.443,98.858
183,256,250.349,93.022,221.431,68784128,86.50,1.317,27.601
184,256,478.575,534.086,353.843,445902848,86.55,1.319,123.413
185,256,259.018,301.142,177.668,258498560,86.59,2.333,79.017
186,256,306.154,439.658,189.074,380674048,86.63,1.873,115.208
187,256,271.642,301.101,191.034,253366272,86.68,1.223,79.385
188,256,323.765,569.844,197.885,532729856,86.68,7.319,118.561
189,256,557.873,919.588,361.874,926470144,86.55,22.552,173.446
190,256,518.794,462.255,406.716,391589888,86.58,3.061,109.016
191,256,300.348,401.151,193.323,348192768,86.63,1.447,105.578
192,256,287.707,322.853,208.713,286769152,86.66,2.905,76.089
193,256,235.309,241.096,182.420,202874880,86.71,3.457,49.432
194,256,328.483,544.273,206.498,483328000,86.73,2.438,119.548
