step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
152,256,821.693,1019.269,544.007,703766528,56.62,117.769,159.917
153,256,520.409,787.778,242.058,546856960,56.68,107.446,170.905
154,256,635.296,1060.045,290.593,737505280,56.63,140.375,204.327
155,256,733.733,722.504,525.756,487665664,56.75,75.192,132.785
156,256,546.490,763.403,297.391,525864960,56.83,89.164,159.936
157,256,657.541,1203.132,311.815,837226496,56.76,138.720,207.005
158,256,548.089,974.189,240.153,676888576,56.76,122.410,185.526
159,256,598.688,623.200,386.722,411107328,56.89,81.221,130.745
160,256,606.661,977.223,311.056,704204800,56.88,122.806,172.799
161,256,827.916,1029.529,547.122,716644352,56.89,98.584,182.210
162,256,552.530,946.861,246.308,645120000,56.90,119.178,187.044
163,256,507.099,645.766,294.466,442830848,57.02,77.160,135.472
164,256,451.462,686.928,204.877,474554368,57.11,91.664,154.921
165,256,424.339,513.243,224.467,368480256,57.24,69.093,130.779
166,256,574.433,931.133,265.492,662536192,57.24,119.860,189.082
167,256,578.557,1109.442,221.096,803221504,57.15,152.527,204.934
168,256,555.413,710.892,343.988,458760192,57.27,75.302,136.123
169,256,459.262,667.991,202.217,469696512,57.36,89.066,167.979
170,256,518.516,916.840,218.065,619683840,57.38,122.584,177.868
171,256,525.566,833.212,245.406,576974848,57.41,106.293,173.868
172,256,485.123,775.463,202.883,539738112,57.46,102.715,179.526
173,256,460.536,694.680,191.475,479617024,57.54,100.815,168.246
174,256,580.741,1130.277,202.015,791846912,57.45,167.605,211.120
175,256,573.320,822.438,309.444,567799808,57.50,102.040,161.836
176,256,722.911,1229.978,393.785,860504064,57.43,131.952,197.173
177,256,749.422,881.208,512.086,642023424,57.48,85.210,152.126
178,256,588.250,775.629,320.664,535359488,57.54,104.572,163.015
179,256,706.822,1227.280,345.848,848134144,57.46,151.300,209.674
180,256,787.584,978.337,521.370,673267712,57.50,102.694,163.520
181,256,567.589,1103.697,217.529,760315904,57.44,144.356,205.705
182,256,456.140,658.757,198.451,456609792,57.52,95.732,161.957
183,256,444.330,438.075,257.188,319188992,57.67,53.799,133.343
184,256,552.667,928.526,233.420,653701120,57.66,122.224,197.023
185,256,671.727,1146.954,336.152,808456192,57.61,138.594,196.982
186,256,625.861,1096.201,289.149,778018816,57.57,128.664,208.048
187,256,511.840,767.253,220.404,525271040,57.62,106.983,184.453
188,256,474.116,654.701,219.649,438239232,57.71,82.295,172.172
189,256,427.639,501.471,206.451,353374208,57.83,74.459,146.729
190,256,428.667,420.382,228.347,299687936,57.97,47.881,152.439
191,256,433.137,483.206,229.125,332263424,58.10,66.186,137.825
192,256,510.021,787.941,238.054,546668544,58.14,88.230,183.737
193,256,534.959,878.790,214.201,600051712,58.15,118.211,202.547
194,256,519.859,821.909,210.724,563412992,58.18,111.145,197.990
195,256,554.346,961.789,225.506,687452160,58.15,123.613,205.227
196,256,559.177,879.563,247.891,604078080,58.17,114.134,197.153
197,256,484.794,608.249,227.478,424910848,58.25,77.789,179.527
198,256,525.888,623.514,287.397,422166528,58.35,76.176,162.316
199,256,530.195,682.368,264.776,443613184,58.43,84.171,181.248
200,256,677.497,1186.502,294.112,825016320,58.35,145.787,237.598
201,256,503.478,673.021,240.832,453820416,58.42,85.911,176.735
202,256,789.598,1049.475,472.180,730898432,58.41,93.952,223.466
203,256,600.041,927.854,264.083,622518272,58.40,126.265,209.693
204,256,572.489,867.057,269.428,598200320,58.42,107.056,196.006
205,256,592.546,898.972,277.790,603893760,58.44,106.043,208.713
206,256,545.287,655.927,299.418,439910400,58.53,70.309,175.560
207,256,613.519,781.711,339.996,520744960,58.57,92.550,180.972
208,256,558.736,805.257,250.966,548134912,58.61,97.902,209.869
209,256,594.243,1011.181,250.514,664014848,58.60,122.263,221.466
210,256,523.250,712.903,237.496,487706624,58.66,90.744,195.011
211,256,405.270,396.024,227.399,264695808,58.80,42.027,135.843
212,256,498.660,650.832,233.218,419774464,58.90,74.151,191.291
213,256,581.807,910.247,254.450,608227328,58.90,118.111,209.245
214,256,657.881,1200.418,254.575,847425536,58.80,157.934,245.372
215,256,652.783,1169.426,260.481,813846528,58.70,150.306,241.996
216,256,538.248,811.698,235.343,522973184,58.74,108.345,194.561
217,256,500.453,673.990,231.336,449323008,58.81,83.473,185.645
218,256,617.513,811.670,343.682,544583680,58.85,86.700,187.132
219,256,491.710,541.087,261.112,378454016,58.94,66.933,163.665
220,256,789.257,988.166,505.232,660201472,58.97,81.596,202.429
221,256,664.599,1221.653,246.961,853667840,58.86,171.775,245.863
222,256,543.080,751.007,264.547,505675776,58.91,88.608,189.925
223,256,616.690,757.015,320.532,509370368,58.97,92.975,203.182
224,256,556.075,847.139,237.552,568307712,58.98,110.264,208.259
225,256,528.303,753.496,251.498,492511232,59.02,94.043,182.761
226,256,564.473,875.467,235.895,608448512,59.02,121.616,206.962
227,256,569.850,735.691,301.281,495497216,59.08,84.519,184.050
228,256,655.914,1131.367,274.431,754393088,59.03,143.236,238.247
229,256,518.300,683.425,240.736,459485184,59.08,95.343,182.221
230,256,639.972,958.272,314.412,678907904,59.07,105.191,220.369
231,256,629.002,883.234,345.777,586625024,59.10,91.243,191.981
232,256,558.804,721.136,283.763,470245376,59.16,79.912,195.129
233,256,628.345,1004.037,278.473,709611520,59.12,128.768,221.104
234,256,723.768,979.681,417.238,649379840,59.12,100.987,205.544
235,256,693.744,512.111,526.640,338214912,59.24,42.220,124.884
236,256,728.682,969.357,445.094,639139840,59.26,88.434,195.154
237,256,603.061,762.771,329.454,514424832,59.30,84.156,189.451
238,256,698.511,1086.892,354.434,743796736,59.27,124.731,219.347
239,256,635.107,1131.442,251.574,792453120,59.20,149.372,234.161
240,256,714.595,844.968,455.996,563490816,59.25,75.853,182.746
241,256,667.856,927.049,362.760,644595712,59.25,109.589,195.508
