step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
231,256,198.152,149.529,148.465,108625920,82.76,29.284,20.403
232,256,158.881,44.807,143.161,33386496,82.82,8.409,7.311
233,256,204.337,200.889,139.942,152272896,82.83,37.409,26.986
234,256,163.939,68.062,139.463,46313472,82.89,14.342,10.134
235,256,188.168,60.642,167.690,40574976,82.94,11.875,8.603
236,256,171.946,57.465,150.359,40574976,83.00,13.131,8.456
237,256,185.651,149.886,137.201,109264896,83.03,28.392,20.058
238,256,199.585,200.737,138.619,152272896,83.04,33.387,27.580
239,256,226.195,292.715,139.669,227450880,83.03,46.588,39.939
240,256,161.760,63.785,140.398,44863488,83.08,11.885,9.477
241,256,156.723,42.720,138.676,22953984,83.14,11.862,6.185
242,256,205.163,199.721,141.769,151633920,83.15,35.589,27.806
243,256,191.069,136.678,145.453,94887936,83.18,28.122,17.494
244,256,203.545,161.546,150.233,121085952,83.21,30.471,22.842
245,256,171.942,94.470,139.638,64167936,83.25,19.560,12.743
246,256,194.562,168.446,142.517,129724416,83.27,28.221,23.825
247,256,195.088,165.402,142.418,122363904,83.29,30.844,21.826
248,256,175.834,87.332,143.413,56979456,83.34,20.414,12.008
249,256,168.113,85.906,137.896,52051968,83.38,20.002,10.216
250,256,209.979,221.840,142.461,162299904,83.39,38.368,29.151
251,256,152.681,30.058,140.241,16809984,83.45,8.054,4.387
252,256,201.569,143.191,154.770,104742912,83.48,27.009,19.790
253,256,299.686,90.220,268.709,62312448,83.52,18.281,12.697
254,256,160.660,40.156,144.419,26431488,83.57,9.352,6.888
255,256,239.910,285.675,148.534,219451392,83.56,52.666,38.710
256,256,260.696,366.765,151.664,287268864,83.53,55.697,53.336
# summary tokens=256 s/tok=0.196 tok/s=5.096 read_MiB=37872.7 io_s=51.80 compute_s/tok=0.132 io_s/tok=0.202 cache_hit_pct=83.5 n_prompt=34 load_s=18.259 prefill_s=11.089 prefill_tps=3.07 stall_s/tok=0.041 mgmt_s/tok=0.024
