step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
128,256,127.657,114.547,90.886,84627456,72.75,27.073,9.699
129,256,159.374,202.198,94.714,161660928,72.85,46.827,17.833
130,256,180.775,252.236,100.761,198758400,72.91,57.164,22.850
131,256,173.148,227.174,106.620,176443392,73.00,46.440,20.087
132,256,139.850,147.889,93.268,110419968,73.12,34.394,12.188
133,256,245.992,477.518,112.698,380534784,73.07,91.912,41.383
134,256,193.624,274.799,108.370,214757376,73.12,60.122,25.132
135,256,205.094,355.654,104.582,284835840,73.13,68.995,31.518
136,256,248.205,452.501,120.773,350625792,73.10,89.333,38.099
137,256,204.529,284.839,116.192,213540864,73.15,65.770,22.568
138,256,263.119,529.788,144.150,411021312,73.09,75.978,42.992
139,256,233.161,432.487,112.543,347381760,73.06,80.655,39.963
140,256,193.330,305.677,100.900,240783360,73.09,66.022,26.408
141,256,214.935,372.916,107.413,296140800,73.09,72.990,34.532
142,256,184.574,213.637,114.462,163110912,73.17,51.879,18.232
143,256,153.811,168.389,96.417,120508416,73.28,44.105,13.288
144,256,203.166,313.986,108.628,245305344,73.31,67.008,27.530
145,256,156.285,174.361,96.759,135462912,73.40,44.722,14.804
146,256,122.126,83.047,92.051,59006976,73.54,23.190,6.885
147,256,183.624,271.297,108.339,206352384,73.60,52.891,22.394
148,256,172.246,234.648,99.832,186875904,73.66,50.895,21.518
149,256,216.327,363.057,111.761,286052352,73.66,71.642,32.924
150,256,192.687,297.260,100.183,227450880,73.70,67.235,25.268
151,256,157.489,186.802,95.181,144273408,73.78,45.773,16.535
152,256,185.860,232.967,107.935,178704384,73.85,57.950,19.975
153,256,171.839,212.263,101.550,165371904,73.92,52.665,17.624
154,256,254.537,491.208,111.366,381517824,73.87,100.538,42.633
155,256,158.824,188.607,97.561,142417920,73.95,45.357,15.906
156,256,138.928,139.601,93.315,106131456,74.05,34.081,11.533
157,256,274.243,544.799,127.100,425459712,73.98,100.045,47.098
158,256,181.626,242.705,104.480,191397888,74.03,56.006,21.141
159,256,169.625,213.888,103.727,158994432,74.10,47.037,18.860
160,256,122.881,78.752,95.098,57151488,74.23,21.414,6.368
161,256,108.657,59.108,89.135,40169472,74.36,14.994,4.528
162,256,128.886,107.641,92.930,75005952,74.47,27.087,8.869
163,256,204.974,343.750,105.638,269647872,74.48,69.622,29.714
164,256,268.668,554.914,110.587,445747200,74.39,109.049,49.032
165,256,209.205,339.639,104.797,266403840,74.40,73.931,30.478
166,256,171.002,227.406,103.017,176443392,74.46,48.871,19.115
167,256,177.429,249.757,99.154,196325376,74.50,55.883,22.392
