step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
139,256,293.954,519.649,128.604,355434496,54.41,125.604,39.746
140,256,428.842,909.114,141.030,652414976,54.26,211.082,76.731
141,256,320.285,540.403,137.738,400310272,54.29,135.188,47.360
142,256,354.849,649.844,140.410,465215488,54.27,159.330,55.109
143,256,282.658,456.697,132.729,326397952,54.34,112.542,37.386
144,256,279.657,389.827,137.718,286056448,54.45,107.288,34.651
145,256,377.840,759.664,134.664,548835328,54.37,180.389,62.787
146,256,340.002,626.360,137.353,435523584,54.36,151.207,51.441
147,256,329.577,608.612,136.342,436318208,54.36,141.746,51.489
148,256,309.876,557.007,127.731,391458816,54.39,137.263,44.882
149,256,264.155,370.551,132.857,265084928,54.50,100.952,30.347
150,256,276.486,409.340,137.340,286658560,54.60,105.120,34.027
151,256,298.235,453.795,136.392,333705216,54.66,123.940,37.903
152,256,349.503,643.746,138.724,462553088,54.65,156.173,54.606
153,256,276.966,379.294,136.915,281804800,54.75,107.017,33.034
154,256,365.359,713.229,140.220,499122176,54.70,166.963,58.176
155,256,259.890,358.425,128.024,267411456,54.81,100.322,31.545
156,256,297.384,457.708,139.697,317153280,54.89,120.335,37.352
157,256,408.804,831.075,140.257,601792512,54.78,198.406,70.141
158,256,322.202,535.018,139.590,390848512,54.80,138.090,44.522
159,256,251.776,313.288,135.755,217542656,54.94,89.907,26.114
160,256,333.271,606.384,139.231,442810368,54.93,141.587,52.453
161,256,362.283,661.379,142.583,474542080,54.90,163.855,55.845
162,256,330.524,598.658,137.006,418279424,54.91,145.029,48.489
163,256,309.275,379.461,168.052,257114112,55.01,108.790,32.432
164,256,293.792,386.980,156.639,285331456,55.10,99.581,37.572
165,256,250.680,271.339,154.790,194424832,55.25,72.579,23.310
166,256,331.775,609.629,134.027,435683328,55.24,146.888,50.860
167,256,385.828,785.303,135.928,576376832,55.15,184.100,65.800
168,256,250.730,339.781,132.319,228339712,55.27,92.389,26.022
169,256,268.574,368.367,136.531,265965568,55.37,99.064,32.980
170,256,333.915,588.356,142.471,397930496,55.38,144.687,46.757
171,256,300.621,503.135,134.255,361803776,55.42,123.171,43.195
172,256,290.970,466.537,131.644,334594048,55.47,121.768,37.558
173,256,294.249,397.582,160.524,285306880,55.55,99.866,33.858
174,256,400.280,788.722,163.804,555606016,55.48,171.663,64.813
175,256,298.525,469.792,136.133,335151104,55.53,123.786,38.607
176,256,301.415,447.246,138.942,325881856,55.59,124.322,38.151
177,256,265.380,383.263,131.595,281714688,55.67,100.883,32.902
178,256,210.332,184.619,133.452,134455296,55.83,61.144,15.736
179,256,229.314,162.374,150.917,114118656,56.00,63.880,14.517
180,256,337.654,609.457,138.036,432652288,55.99,149.519,50.099
181,256,374.123,679.570,156.315,471846912,55.97,161.469,56.339
182,256,280.130,360.318,144.586,261582848,56.06,102.523,33.020
183,256,209.858,185.285,131.298,145133568,56.21,60.622,17.938
184,256,336.215,579.951,155.490,416063488,56.21,131.216,49.508
185,256,422.445,723.138,195.065,518012928,56.15,153.977,73.403
186,256,403.867,713.353,180.469,515051520,56.10,152.524,70.875
187,256,318.012,342.800,183.768,248721408,56.19,100.948,33.296
188,256,303.016,370.310,176.192,254877696,56.28,91.629,35.195
189,256,282.455,263.031,173.967,183635968,56.41,81.851,26.637
190,256,255.778,166.285,178.090,126373888,56.56,59.752,17.936
191,256,332.768,224.320,236.053,167620608,56.69,72.119,24.596
192,256,334.129,465.043,177.214,323420160,56.73,111.388,45.526
193,256,351.049,550.028,175.814,384151552,56.74,123.847,51.387
194,256,328.430,446.706,177.442,308461568,56.80,109.056,41.932
195,256,373.487,609.472,181.912,450555904,56.77,130.735,60.840
196,256,357.017,534.411,181.049,362696704,56.80,125.377,50.590
197,256,305.764,339.050,181.549,237776896,56.89,90.940,33.274
198,256,295.568,300.617,178.652,214679552,56.99,86.284,30.632
199,256,303.499,349.774,176.717,244101120,57.08,91.807,34.975
200,256,433.954,798.814,187.655,575844352,56.99,159.299,87.000
201,256,292.680,350.680,167.245,258142208,57.07,85.517,39.918
202,256,389.357,687.543,165.893,513515520,57.02,144.336,79.128
203,256,365.379,600.000,169.542,413818880,57.02,131.657,64.180
204,256,329.072,478.075,165.571,335990784,57.06,111.225,52.276
205,256,360.250,523.686,180.815,361156608,57.08,122.947,56.488
206,256,305.068,341.395,174.964,231927808,57.17,92.740,37.364
207,256,317.692,415.494,175.649,281714688,57.23,97.427,44.616
208,256,338.527,458.142,173.987,329998336,57.26,112.158,52.381
209,256,378.607,634.241,167.730,433590272,57.25,143.770,67.107
210,256,320.336,373.816,182.776,271659008,57.32,95.434,42.126
