step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
229,256,200.602,317.503,107.036,249360384,75.69,62.381,31.185
230,256,162.657,180.176,107.850,141606912,75.74,36.513,18.294
231,256,167.184,180.370,109.933,142012416,75.78,38.997,18.254
232,256,131.441,88.280,104.438,62484480,75.86,18.697,8.306
233,256,169.792,207.164,106.258,163344384,75.90,42.514,21.020
234,256,135.869,83.667,106.561,58195968,75.98,20.716,8.593
235,256,126.817,66.530,104.841,49385472,76.06,14.663,7.313
236,256,137.575,86.726,108.571,58195968,76.14,20.669,8.335
237,256,165.841,201.897,104.282,160677888,76.17,41.171,20.389
238,256,177.148,247.704,105.549,192847872,76.20,47.075,24.524
239,256,256.530,510.541,107.155,439369728,76.14,95.824,53.551
240,256,210.229,355.432,105.913,295096320,76.13,68.055,36.262
241,256,137.001,91.071,105.002,71933952,76.20,21.833,10.166
242,256,195.240,311.301,105.404,254115840,76.20,58.646,31.189
243,256,178.967,245.210,106.303,194064384,76.22,47.848,24.816
244,256,175.621,236.258,106.267,182992896,76.25,46.469,22.884
245,256,192.850,298.473,106.369,236089344,76.26,56.528,29.953
246,256,161.729,185.242,106.066,141201408,76.31,37.693,17.969
247,256,168.624,216.169,105.621,172154880,76.34,40.976,22.027
248,256,173.662,223.503,106.407,172965888,76.37,44.944,22.310
249,256,151.477,140.701,104.836,104509440,76.43,32.825,13.816
250,256,222.972,337.488,122.736,260493312,76.42,67.456,32.781
251,256,186.896,174.832,124.264,135868416,76.47,45.418,17.213
252,256,182.727,256.616,107.242,205369344,76.49,49.142,26.344
253,256,152.103,143.416,106.387,108625920,76.54,30.993,14.723
254,256,143.304,104.206,109.326,76222464,76.60,23.589,10.389
255,256,234.714,447.388,105.626,371552256,76.56,84.310,44.778
256,256,252.252,491.552,107.032,424992768,76.51,93.327,51.893
# summary tokens=256 s/tok=0.191 tok/s=5.234 read_MiB=57490.8 io_s=73.99 compute_s/tok=0.105 io_s/tok=0.289 cache_hit_pct=76.5 n_prompt=34 load_s=12.996 prefill_s=6.098 prefill_tps=5.58 stall_s/tok=0.058 mgmt_s/tok=0.028 cache_resident_MiB=3997.9 cache_budget_MiB=4000.0 cache_resizes=0 spec_recall_pct=-1.0 spec_auto_off=0 spec_read_MiB=0.0 spec_experts=0 spec_useful=0
