step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
135,256,194.066,327.452,99.150,260665344,78.41,62.077,32.838
136,256,206.027,360.132,100.760,288546816,78.38,68.500,36.767
137,256,168.863,207.739,104.888,163749888,78.43,42.395,21.579
138,256,242.400,465.186,103.562,381517824,78.34,89.596,49.242
139,256,195.269,326.405,100.683,261304320,78.33,61.068,33.518
140,256,171.266,231.682,100.885,175804416,78.37,47.265,23.116
141,256,188.707,278.977,103.128,224206848,78.38,57.459,28.120
142,256,134.497,99.124,99.828,72744960,78.48,24.097,10.571
143,256,143.726,132.586,100.008,99815424,78.56,30.142,13.576
144,256,180.301,254.269,104.607,204730368,78.58,49.064,26.630
145,256,146.748,148.244,101.624,114364416,78.65,29.604,15.521
146,256,140.207,60.051,119.192,44052480,78.77,13.975,7.041
147,256,148.119,118.742,107.527,88510464,78.85,27.514,13.078
148,256,134.674,86.610,102.280,59240448,78.95,23.029,9.365
149,256,199.649,340.503,101.048,271097856,78.93,63.429,35.173
150,256,180.294,263.350,100.701,209424384,78.95,52.044,27.549
151,256,145.211,145.495,99.422,110247936,79.02,30.389,15.400
152,256,160.509,194.372,100.324,153894912,79.06,40.007,20.178
153,256,158.430,187.687,98.805,151228416,79.11,39.739,19.885
154,256,218.786,399.837,99.508,324538368,79.06,78.118,41.160
155,256,157.322,160.718,105.154,121724928,79.12,35.152,17.015
156,256,141.096,106.282,107.150,79294464,79.21,22.986,10.961
157,256,154.051,186.437,98.126,147173376,79.25,36.662,19.263
158,256,155.737,159.351,102.498,122941440,79.31,35.742,17.497
159,256,151.650,162.789,100.857,124968960,79.37,34.074,16.718
160,256,118.833,61.433,97.693,45268992,79.47,14.061,7.079
161,256,190.121,41.917,174.920,25620480,79.58,10.338,4.863
162,256,131.225,51.868,113.200,38952960,79.68,10.397,7.628
163,256,129.067,32.256,114.797,22548480,79.78,10.134,4.136
164,256,253.658,337.285,158.722,237133824,79.77,63.236,31.700
165,256,172.453,201.820,106.032,156155904,79.81,44.581,21.840
166,256,153.238,151.805,104.418,115986432,79.87,33.044,15.776
167,256,183.540,206.737,113.262,161894400,79.90,47.417,22.861
168,256,176.963,172.852,110.143,137084928,79.94,47.384,19.436
169,256,225.076,370.655,114.117,300023808,79.90,70.270,40.689
170,256,188.229,258.789,107.281,204730368,79.91,52.700,28.249
171,256,238.885,431.168,110.752,345120768,79.85,82.006,46.127
172,256,181.745,241.988,107.074,197541888,79.86,48.525,26.146
173,256,262.528,514.872,105.549,428126208,79.76,99.812,57.168
174,256,154.241,150.599,104.948,114536448,79.82,33.629,15.665
175,256,168.219,201.918,103.286,162299904,79.85,42.450,22.483
176,256,177.660,242.578,102.993,194064384,79.86,49.573,25.094
177,256,183.640,247.776,105.439,192208896,79.88,52.229,25.973
178,256,148.057,137.256,102.522,102076416,79.93,31.576,13.959
179,256,247.352,476.048,105.338,386334720,79.85,92.149,49.865
180,256,160.914,167.403,104.339,138473472,79.90,36.619,19.955
181,256,131.936,87.978,102.511,67006464,79.97,20.001,9.424
182,256,146.787,141.845,101.851,111869952,80.03,30.283,14.653
183,256,120.752,52.640,102.551,35647488,80.11,12.531,5.670
184,256,163.493,203.306,100.947,157200384,80.14,42.961,19.585
185,256,137.316,112.520,101.068,78249984,80.21,24.732,11.516
186,256,160.525,200.523,99.816,156389376,80.24,40.300,20.408
187,256,152.623,169.672,100.293,131579904,80.28,34.670,17.660
188,256,211.081,375.832,100.569,302223360,80.24,72.817,37.696
189,256,331.589,765.263,101.884,623468544,80.05,151.453,78.252
190,256,185.624,285.541,99.836,230756352,80.05,56.108,29.681
191,256,160.290,190.736,100.161,148156416,80.08,40.485,19.645
192,256,195.073,202.516,132.558,150822912,80.12,42.052,20.464
193,256,132.098,78.862,103.062,55529472,80.19,20.436,8.600
194,256,196.719,335.066,100.101,267853824,80.17,63.487,33.132
195,256,160.092,190.785,101.122,143867904,80.20,39.315,19.655
196,256,155.787,178.384,100.237,135057408,80.24,37.296,18.254
197,256,121.244,66.466,98.015,40574976,80.32,16.945,6.284
198,256,126.118,72.936,100.491,51646464,80.39,17.664,7.962
199,256,177.472,262.670,99.385,210235392,80.39,50.867,27.220
200,256,156.971,172.237,101.634,132968448,80.43,38.023,17.313
201,256,177.354,260.078,100.304,209018880,80.44,50.200,26.851
202,256,110.786,31.388,99.169,20692992,80.52,7.748,3.870
203,256,377.141,108.266,343.997,76627968,80.58,21.634,11.509
204,256,125.278,57.151,104.214,39358464,80.66,14.759,6.306
205,256,203.890,340.912,102.115,273125376,80.63,66.611,35.164
206,256,176.821,240.282,104.226,186470400,80.65,49.195,23.400
207,256,153.207,147.749,106.330,111697920,80.69,32.060,14.817
208,256,215.768,392.892,101.639,316428288,80.65,74.623,39.506
