step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
212,256,297.957,302.895,177.286,206729216,57.58,85.906,34.765
213,256,369.301,551.077,177.631,384204800,57.59,129.072,62.598
214,256,435.231,809.895,168.325,595869696,57.50,172.681,94.225
215,256,449.408,794.574,181.972,585646080,57.41,172.863,94.573
216,256,341.642,474.926,178.385,324317184,57.45,109.957,53.300
217,256,305.820,379.056,171.348,243486720,57.52,94.037,40.434
218,256,338.837,467.560,179.865,314880000,57.56,108.300,50.671
219,256,280.088,266.905,171.252,187121664,57.66,77.480,31.357
220,256,413.713,705.462,175.171,481124352,57.63,160.654,77.888
221,256,462.815,878.263,176.008,627585024,57.52,186.713,100.094
222,256,312.288,378.514,174.198,258600960,57.59,95.816,42.274
223,256,341.656,431.432,178.389,288329728,57.65,116.613,46.653
224,256,362.249,516.538,184.609,356724736,57.66,119.355,58.285
225,256,317.128,428.319,169.346,291024896,57.71,101.066,46.716
226,256,372.287,566.094,174.811,392384512,57.72,132.925,64.551
227,256,321.033,389.293,176.113,264335360,57.78,101.253,43.667
228,256,411.174,736.949,171.441,521719808,57.73,156.631,83.102
229,256,324.569,407.594,173.871,273117184,57.79,106.395,44.303
230,256,383.173,578.329,183.530,425369600,57.78,130.713,68.929
231,256,340.761,469.785,175.618,312877056,57.82,113.921,51.222
232,256,304.495,393.905,167.171,269467648,57.88,93.533,43.791
233,256,398.645,690.809,170.811,489955328,57.84,149.853,77.981
234,256,375.499,593.900,177.918,405905408,57.84,132.934,64.647
235,256,285.381,271.761,174.629,184381440,57.93,79.187,31.565
236,256,375.150,623.352,172.039,434651136,57.92,133.265,69.845
237,256,340.084,467.668,172.809,322207744,57.95,114.415,52.860
238,256,418.586,724.467,178.301,512741376,57.90,157.011,83.274
239,256,434.656,787.113,178.698,564256768,57.83,165.917,90.041
240,256,320.816,434.083,172.685,292679680,57.88,100.139,47.992
241,256,339.906,451.390,179.623,310595584,57.92,110.024,50.259
242,256,324.668,395.254,181.853,282345472,57.97,96.063,46.751
243,256,305.281,343.072,174.465,240771072,58.04,90.196,40.620
244,256,454.683,778.126,202.010,555200512,57.97,167.714,84.959
245,256,369.708,587.760,173.233,409616384,57.96,130.279,66.195
