step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
136,256,356.403,665.361,144.291,519942144,74.71,68.525,143.586
137,256,379.105,448.229,238.413,347537408,74.78,32.779,107.913
138,256,391.001,734.797,178.734,585998336,74.74,66.249,146.018
139,256,361.328,649.025,152.641,515731456,74.70,68.808,139.880
140,256,309.539,481.435,143.696,382296064,74.73,45.857,119.987
141,256,341.708,600.758,149.938,469901312,74.72,57.901,133.868
142,256,280.870,367.434,135.668,296546304,74.80,35.344,109.858
143,256,266.520,286.190,152.271,227028992,74.89,24.943,89.306
144,256,335.935,527.683,179.046,415432704,74.93,37.894,118.996
145,256,260.723,322.003,134.196,259682304,75.02,29.312,97.215
146,256,229.891,195.715,141.035,155111424,75.15,13.696,75.160
147,256,315.388,448.986,152.590,352153600,75.19,40.363,122.435
148,256,287.697,396.923,142.624,326377472,75.25,34.983,110.090
149,256,326.525,566.753,147.272,445108224,75.25,53.556,125.697
150,256,300.666,473.686,139.646,364847104,75.28,46.929,114.091
151,256,281.204,328.922,161.029,268492800,75.37,21.226,98.950
152,256,294.837,395.320,143.577,306884608,75.42,40.096,111.164
153,256,308.925,376.225,190.852,303329280,75.49,33.647,84.426
154,256,373.947,711.722,162.289,562233344,75.45,66.112,145.546
155,256,276.665,345.253,147.881,272781312,75.53,30.998,97.786
156,256,235.069,248.928,137.284,197136384,75.62,23.193,74.591
157,256,431.240,802.128,196.554,604475392,75.56,82.085,152.601
158,256,301.493,430.197,149.430,348270592,75.60,37.443,114.620
159,256,278.393,363.182,139.383,280064000,75.67,33.238,105.772
160,256,211.332,155.603,138.241,126013440,75.78,13.286,59.805
161,256,187.561,140.565,134.401,104742912,75.91,6.023,47.137
162,256,229.123,234.714,165.118,187265024,76.01,13.778,50.227
163,256,332.896,524.732,156.712,418521088,76.01,50.315,125.870
164,256,398.919,798.410,155.685,628723712,75.93,83.591,159.644
165,256,320.351,532.405,142.674,417054720,75.93,54.598,123.079
166,256,287.752,386.189,153.798,308989952,75.99,32.711,101.243
167,256,291.823,414.493,138.463,332427264,76.02,40.180,113.180
168,256,294.597,343.828,151.898,280219648,76.08,33.019,109.679
169,256,394.282,779.837,169.601,616841216,76.02,72.006,152.675
170,256,313.289,451.012,149.396,356270080,76.05,42.442,121.451
171,256,374.241,695.498,160.985,544501760,76.00,68.606,144.650
172,256,307.497,470.371,146.516,377774080,76.02,47.357,113.624
173,256,418.264,850.316,172.531,662671360,75.94,79.722,166.011
174,256,324.501,547.244,153.049,428937216,75.94,50.362,121.090
175,256,333.392,559.125,155.081,439197696,75.94,55.879,122.432
176,256,347.809,609.804,140.046,478650368,75.92,68.331,139.433
177,256,302.665,454.171,150.476,353120256,75.95,40.820,111.369
178,256,251.857,294.367,140.101,236883968,76.02,24.783,86.973
179,256,383.506,722.429,156.168,564944896,75.97,77.864,149.473
180,256,372.548,679.941,173.453,540385280,75.94,62.939,136.156
181,256,200.361,174.910,134.457,138534912,76.03,16.983,48.921
182,256,326.892,382.209,187.972,303095808,76.09,31.972,106.947
183,256,176.554,111.330,125.382,87216128,76.19,8.125,43.048
184,256,347.381,522.315,173.384,410660864,76.20,44.489,129.508
185,256,353.108,319.110,240.692,245805056,76.28,18.265,94.151
186,256,319.986,401.335,172.822,319328256,76.32,33.256,113.908
187,256,283.749,324.613,150.385,260726784,76.38,32.798,100.566
188,256,354.766,618.519,155.452,488599552,76.36,63.681,135.633
189,256,510.512,1151.684,189.641,911515648,76.18,135.068,185.803
190,256,299.929,474.034,139.047,376152064,76.20,48.344,112.538
191,256,294.318,393.928,149.039,311578624,76.25,35.930,109.349
192,256,282.708,357.574,142.673,286924800,76.29,32.861,107.174
193,256,211.381,163.944,132.324,132468736,76.39,15.319,63.738
194,256,347.408,577.892,191.218,463601664,76.41,37.682,118.508
195,256,294.322,394.592,147.422,317317120,76.45,36.647,110.253
196,256,290.247,371.181,172.644,300412928,76.51,19.111,98.491
197,256,219.391,189.831,151.656,155017216,76.60,9.670,58.064
198,256,244.063,269.280,139.078,219357184,76.67,22.237,82.748
199,256,328.312,543.856,155.546,430481408,76.67,55.254,117.512
200,256,326.772,542.045,150.885,429592576,76.67,51.891,123.996
201,256,305.749,439.844,147.341,351264768,76.69,45.327,113.081
202,256,163.734,79.608,127.254,59568128,76.79,4.333,32.147
203,256,225.467,217.770,129.926,177254400,76.86,20.430,75.111
204,256,181.033,108.486,136.789,83566592,76.95,6.969,37.275
205,256,400.057,596.211,218.310,462573568,76.95,51.572,130.176
206,256,310.402,461.920,148.346,364036096,76.98,39.787,122.269
207,256,244.969,304.867,132.212,233328640,77.03,29.756,83.001
208,256,360.681,672.702,147.915,525352960,76.99,69.653,143.113
209,256,356.440,666.307,148.631,520331264,76.96,63.446,144.364
210,256,335.189,518.449,173.961,403955712,76.98,41.518,119.710
211,256,502.710,964.713,243.749,764030976,76.88,90.350,168.611
212,256,308.278,447.814,153.480,360169472,76.90,37.726,117.073
213,256,282.779,393.076,151.671,309956608,76.94,32.551,98.557
214,256,230.756,208.596,135.974,166899712,77.01,18.861,75.920
215,256,264.338,285.161,186.762,228089856,77.08,11.420,66.155
216,256,191.916,123.251,134.353,98037760,77.17,10.063,47.500
217,256,210.548,176.560,131.491,142651392,77.25,11.276,67.781
218,256,160.524,69.725,125.178,54796288,77.34,4.295,31.052
219,256,316.722,496.143,149.666,392884224,77.35,47.166,119.890
220,256,360.426,667.547,152.475,520425472,77.32,69.553,138.398
221,256,295.641,413.852,147.544,329199616,77.34,39.993,108.105
222,256,422.197,882.406,157.079,698724352,77.24,100.855,164.263
223,256,364.088,610.692,160.747,487694336,77.22,62.502,140.840
224,256,380.198,675.552,172.471,535052288,77.18,64.821,142.905
225,256,276.032,273.013,164.026,216285184,77.24,19.319,92.687
226,256,341.374,496.850,211.288,392728576,77.26,28.161,101.924
227,256,345.512,545.484,176.823,433381376,77.27,50.078,118.610
228,256,462.440,970.206,183.347,777924608,77.16,109.629,169.464
229,256,345.975,505.220,170.007,400416768,77.16,52.047,123.921
230,256,268.684,319.371,151.652,256049152,77.21,26.973,90.059
231,256,279.974,328.823,153.501,261304320,77.25,28.929,97.544
232,256,192.246,147.873,131.833,118091776,77.32,12.680,47.733
233,256,295.884,380.208,156.992,301629440,77.36,33.216,105.675
234,256,209.085,155.510,139.162,132468736,77.43,14.658,55.265
235,256,187.339,136.463,131.530,106770432,77.50,10.995,44.814
236,256,215.960,166.726,138.506,134651904,77.57,11.529,65.925
237,256,284.117,382.763,152.596,302112768,77.61,27.340,104.181
238,256,453.473,432.384,313.559,333877248,77.63,32.705,107.209
239,256,401.656,791.656,158.610,618868736,77.57,86.510,156.535
240,256,347.926,600.288,165.983,462557184,77.56,55.219,126.724
241,256,212.732,164.528,143.012,135618560,77.62,17.352,52.368
242,256,323.207,518.100,156.735,410505216,77.63,46.922,119.550
243,256,339.978,447.775,184.292,354336768,77.65,31.240,124.446
244,256,318.731,410.518,172.953,322572288,77.67,30.859,114.920
245,256,306.291,494.191,138.069,380190720,77.68,50.346,117.876
246,256,275.672,314.693,161.430,246022144,77.72,27.023,87.219
247,256,302.588,410.360,162.746,323850240,77.75,27.710,112.132
248,256,282.440,385.099,148.624,306884608,77.78,34.015,99.801
249,256,248.172,242.671,146.777,197292032,77.83,24.121,77.274
250,256,330.378,536.050,154.907,420515840,77.83,49.899,125.572
251,256,293.974,328.908,163.606,264048640,77.87,28.152,102.216
252,256,302.192,450.691,145.099,355614720,77.88,41.640,115.453
253,256,263.764,266.901,152.745,211996672,77.93,23.335,87.683
254,256,213.371,189.860,137.309,154050560,77.99,15.847,60.214
255,256,377.322,692.960,165.227,547495936,77.95,70.620,141.475
256,256,424.333,767.612,186.456,597303296,77.90,85.662,152.214
# summary tokens=256 s/tok=0.315 tok/s=3.175 read_MiB=91563.7 io_s=121.67 compute_s/tok=0.157 io_s/tok=0.475 cache_hit_pct=77.9 n_prompt=34 load_s=13.820 prefill_s=8.874 prefill_tps=3.83 stall_s/tok=0.045 mgmt_s/tok=0.112 cache_resident_MiB=3997.9 cache_budget_MiB=4000.0 cache_resizes=0 spec_recall_pct=87.8 spec_auto_off=0 spec_read_MiB=5667.5 spec_experts=1432 spec_useful=1244
