step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms
204,256,127.344,0.000,127.344,0,-1.00,0.000
205,256,1211.789,0.000,1211.789,0,-1.00,0.000
206,256,298.534,0.000,298.534,0,-1.00,0.000
207,256,247.806,0.000,247.806,0,-1.00,0.000
208,256,492.330,0.000,492.330,0,-1.00,0.000
209,256,747.033,0.000,747.033,0,-1.00,0.000
210,256,412.172,0.000,412.172,0,-1.00,0.000
211,256,797.708,0.000,797.708,0,-1.00,0.000
212,256,324.220,0.000,324.220,0,-1.00,0.000
213,256,273.326,0.000,273.326,0,-1.00,0.000
214,256,190.482,0.000,190.482,0,-1.00,0.000
215,256,236.200,0.000,236.200,0,-1.00,0.000
216,256,555.062,0.000,555.062,0,-1.00,0.000
217,256,158.660,0.000,158.660,0,-1.00,0.000
218,256,122.639,0.000,122.639,0,-1.00,0.000
219,256,413.661,0.000,413.661,0,-1.00,0.000
220,256,297.548,0.000,297.548,0,-1.00,0.000
221,256,766.173,0.000,766.173,0,-1.00,0.000
222,256,495.816,0.000,495.816,0,-1.00,0.000
223,256,405.494,0.000,405.494,0,-1.00,0.000
224,256,990.545,0.000,990.545,0,-1.00,0.000
225,256,227.537,0.000,227.537,0,-1.00,0.000
226,256,429.032,0.000,429.032,0,-1.00,0.000
227,256,378.505,0.000,378.505,0,-1.00,0.000
228,256,970.921,0.000,970.921,0,-1.00,0.000
229,256,879.073,0.000,879.073,0,-1.00,0.000
230,256,1090.658,0.000,1090.658,0,-1.00,0.000
231,256,234.509,0.000,234.509,0,-1.00,0.000
232,256,1347.338,0.000,1347.338,0,-1.00,0.000
233,256,284.988,0.000,284.988,0,-1.00,0.000
234,256,171.370,0.000,171.370,0,-1.00,0.000
235,256,254.500,0.000,254.500,0,-1.00,0.000
236,256,1073.239,0.000,1073.239,0,-1.00,0.000
237,256,281.377,0.000,281.377,0,-1.00,0.000
238,256,1023.238,0.000,1023.238,0,-1.00,0.000
239,256,1038.573,0.000,1038.573,0,-1.00,0.000
240,256,323.696,0.000,323.696,0,-1.00,0.000
241,256,155.289,0.000,155.289,0,-1.00,0.000
242,256,258.796,0.000,258.796,0,-1.00,0.000
243,256,280.185,0.000,280.185,0,-1.00,0.000
244,256,295.635,0.000,295.635,0,-1.00,0.000
245,256,1377.297,0.000,1377.297,0,-1.00,0.000
246,256,473.432,0.000,473.432,0,-1.00,0.000
247,256,261.343,0.000,261.343,0,-1.00,0.000
248,256,548.383,0.000,548.383,0,-1.00,0.000
249,256,181.420,0.000,181.420,0,-1.00,0.000
250,256,371.794,0.000,371.794,0,-1.00,0.000
251,256,832.867,0.000,832.867,0,-1.00,0.000
252,256,998.898,0.000,998.898,0,-1.00,0.000
253,256,199.173,0.000,199.173,0,-1.00,0.000
254,256,4092.324,0.000,4092.324,0,-1.00,0.000
255,256,456.892,0.000,456.892,0,-1.00,0.000
256,256,342.545,0.000,342.545,0,-1.00,0.000
# summary tokens=256 s/tok=0.500 tok/s=2.000 read_MiB=0.0 io_s=0.00 compute_s/tok=0.000 io_s/tok=0.000 cache_hit_pct=-1.0 n_prompt=34 load_s=9.939 prefill_s=11.789 prefill_tps=2.88 stall_s/tok=0.000
