step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms
148,256,613.075,449.763,163.312,947507200,-1.00,0.000
149,256,634.885,450.261,184.624,947572736,-1.00,0.000
150,256,621.350,455.303,166.048,947535872,-1.00,0.000
151,256,612.593,448.685,163.908,947552256,-1.00,0.000
152,256,607.970,441.494,166.476,947630080,-1.00,0.000
153,256,617.431,454.493,162.938,947539968,-1.00,0.000
154,256,613.641,445.268,168.373,947580928,-1.00,0.000
155,256,608.659,443.613,165.047,947556352,-1.00,0.000
156,256,626.582,451.740,174.843,947613696,-1.00,0.000
157,256,642.859,461.430,181.430,947589120,-1.00,0.000
158,256,615.796,450.047,165.749,947613696,-1.00,0.000
159,256,608.245,446.382,161.862,947662848,-1.00,0.000
160,256,623.882,455.715,168.167,947650560,-1.00,0.000
161,256,624.595,452.024,172.571,947646464,-1.00,0.000
162,256,613.941,450.570,163.371,947617792,-1.00,0.000
163,256,623.872,453.572,170.300,947568640,-1.00,0.000
164,256,624.468,457.545,166.923,947654656,-1.00,0.000
165,256,630.832,453.965,176.867,947658752,-1.00,0.000
166,256,658.880,449.465,209.415,947679232,-1.00,0.000
167,256,628.565,460.020,168.546,947617792,-1.00,0.000
168,256,630.488,452.897,177.592,947662848,-1.00,0.000
169,256,614.349,447.043,167.305,947630080,-1.00,0.000
170,256,617.819,451.146,166.673,947630080,-1.00,0.000
171,256,628.494,455.737,172.757,947617792,-1.00,0.000
172,256,612.350,447.040,165.309,947560448,-1.00,0.000
173,256,619.612,450.517,169.095,947580928,-1.00,0.000
174,256,611.409,444.721,166.689,947576832,-1.00,0.000
175,256,606.757,442.755,164.002,947638272,-1.00,0.000
176,256,645.054,454.593,190.461,947539968,-1.00,0.000
177,256,596.742,437.591,159.151,947601408,-1.00,0.000
178,256,607.928,440.570,167.357,947634176,-1.00,0.000
179,256,610.774,449.397,161.377,947593216,-1.00,0.000
180,256,627.416,446.405,181.011,947576832,-1.00,0.000
181,256,631.372,455.637,175.735,947654656,-1.00,0.000
182,256,617.955,456.376,161.579,947560448,-1.00,0.000
183,256,614.669,444.249,170.420,947564544,-1.00,0.000
184,256,612.932,443.325,169.607,947630080,-1.00,0.000
185,256,612.217,446.468,165.749,947642368,-1.00,0.000
186,256,603.755,439.959,163.796,947650560,-1.00,0.000
187,256,611.248,444.503,166.745,947662848,-1.00,0.000
188,256,612.468,446.151,166.317,947597312,-1.00,0.000
189,256,613.592,446.644,166.948,947666944,-1.00,0.000
190,256,624.029,444.860,179.169,947564544,-1.00,0.000
191,256,600.880,434.370,166.510,947703808,-1.00,0.000
192,256,636.733,452.495,184.238,947535872,-1.00,0.000
193,256,616.490,441.231,175.259,947646464,-1.00,0.000
194,256,608.809,444.809,164.000,947642368,-1.00,0.000
195,256,610.359,442.155,168.204,947589120,-1.00,0.000
196,256,612.549,446.053,166.496,947654656,-1.00,0.000
197,256,602.685,437.965,164.720,947658752,-1.00,0.000
198,256,617.639,448.026,169.613,947625984,-1.00,0.000
199,256,899.359,451.484,447.875,947642368,-1.00,0.000
200,256,625.503,451.962,173.541,947601408,-1.00,0.000
201,256,609.084,445.018,164.066,947671040,-1.00,0.000
202,256,616.946,449.165,167.781,947556352,-1.00,0.000
203,256,622.592,452.750,169.842,947568640,-1.00,0.000
204,256,610.434,444.801,165.634,947593216,-1.00,0.000
205,256,630.243,458.905,171.338,947503104,-1.00,0.000
206,256,614.084,441.442,172.642,947601408,-1.00,0.000
207,256,612.401,449.848,162.553,947564544,-1.00,0.000
208,256,608.978,444.442,164.536,947572736,-1.00,0.000
209,256,623.388,452.876,170.513,947601408,-1.00,0.000
210,256,620.986,456.253,164.733,947572736,-1.00,0.000
211,256,627.028,452.960,174.069,947560448,-1.00,0.000
212,256,614.592,448.700,165.893,947613696,-1.00,0.000
213,256,618.033,452.815,165.218,947662848,-1.00,0.000
214,256,627.465,454.275,173.189,947642368,-1.00,0.000
215,256,619.119,441.498,177.621,947576832,-1.00,0.000
216,256,624.443,453.572,170.871,947638272,-1.00,0.000
217,256,622.078,454.438,167.639,947601408,-1.00,0.000
218,256,622.606,447.715,174.891,947666944,-1.00,0.000
219,256,648.148,454.236,193.912,947691520,-1.00,0.000
220,256,618.087,446.014,172.073,947642368,-1.00,0.000
221,256,614.222,442.779,171.443,947535872,-1.00,0.000
222,256,631.863,455.338,176.525,947617792,-1.00,0.000
223,256,616.986,448.811,168.175,947585024,-1.00,0.000
224,256,621.127,449.459,171.668,947609600,-1.00,0.000
225,256,627.057,453.693,173.364,947589120,-1.00,0.000
226,256,622.842,450.031,172.811,947580928,-1.00,0.000
227,256,648.199,456.182,192.017,947601408,-1.00,0.000
228,256,613.893,444.409,169.484,947605504,-1.00,0.000
229,256,636.236,456.587,179.649,947548160,-1.00,0.000
230,256,615.522,444.842,170.680,947568640,-1.00,0.000
231,256,624.307,450.132,174.176,947589120,-1.00,0.000
232,256,622.007,448.813,173.193,947634176,-1.00,0.000
233,256,615.605,447.339,168.266,947630080,-1.00,0.000
234,256,614.829,442.597,172.231,947601408,-1.00,0.000
235,256,607.510,441.287,166.222,947638272,-1.00,0.000
236,256,610.174,445.356,164.818,947531776,-1.00,0.000
237,256,607.584,443.781,163.803,947625984,-1.00,0.000
238,256,624.048,453.996,170.052,947535872,-1.00,0.000
239,256,635.446,445.757,189.689,947535872,-1.00,0.000
240,256,624.423,448.578,175.845,947638272,-1.00,0.000
241,256,621.752,447.728,174.023,947638272,-1.00,0.000
242,256,618.461,447.908,170.553,947576832,-1.00,0.000
243,256,602.419,435.473,166.946,947613696,-1.00,0.000
244,256,625.022,453.126,171.896,947535872,-1.00,0.000
245,256,620.473,441.539,178.934,947625984,-1.00,0.000
246,256,628.130,447.389,180.740,947572736,-1.00,0.000
247,256,608.522,442.379,166.143,947556352,-1.00,0.000
248,256,633.343,448.582,184.761,947539968,-1.00,0.000
249,256,634.131,451.722,182.409,947572736,-1.00,0.000
250,256,626.084,452.305,173.779,947494912,-1.00,0.000
251,256,625.821,451.028,174.793,947589120,-1.00,0.000
252,256,921.929,458.325,463.603,947535872,-1.00,0.000
253,256,634.094,449.587,184.507,947544064,-1.00,0.000
254,256,615.755,444.018,171.737,947580928,-1.00,0.000
255,256,619.669,446.400,173.269,947646464,-1.00,0.000
256,256,626.176,446.794,179.382,947617792,-1.00,0.000
# summary tokens=256 s/tok=0.621 tok/s=1.610 read_MiB=231344.2 io_s=114.86 compute_s/tok=0.172 io_s/tok=0.449 cache_hit_pct=-1.0 n_prompt=42 load_s=24.419 prefill_s=6.525 prefill_tps=6.44 stall_s/tok=0.000
