step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms
217,256,270.814,121.533,149.281,219045888,52.36,0.000
218,256,232.471,66.347,166.124,101670912,52.53,0.000
219,256,448.947,262.803,186.145,565444608,52.51,0.000
220,256,403.100,227.138,175.962,470728704,52.53,0.000
221,256,324.822,136.132,188.690,235855872,52.65,0.000
222,256,514.900,304.468,210.432,636506112,52.60,0.000
223,256,398.054,216.089,181.965,442675200,52.63,0.000
224,256,542.415,330.383,212.032,714006016,52.56,0.000
225,256,493.831,292.417,201.414,631812096,52.52,0.000
226,256,423.992,239.658,184.334,493277184,52.53,0.000
227,256,452.734,261.732,191.002,549617664,52.52,0.000
228,256,662.443,413.015,249.427,899321856,52.38,0.000
229,256,384.693,208.813,175.880,426614272,52.42,0.000
230,256,578.944,355.878,223.066,766464000,52.33,0.000
231,256,330.060,164.033,166.027,315150336,52.41,0.000
232,256,216.244,79.338,136.906,128679936,52.56,0.000
233,256,374.467,199.704,174.763,381173760,52.61,0.000
234,256,388.817,212.442,176.375,436702720,52.65,0.000
235,256,568.965,339.927,229.038,739627008,52.57,0.000
236,256,281.579,130.833,150.745,239333376,52.67,0.000
237,256,480.271,280.454,199.817,592687104,52.65,0.000
238,256,413.621,228.006,185.615,477449728,52.67,0.000
239,256,645.095,404.473,240.622,882278400,52.53,0.000
240,256,411.525,228.537,182.988,479305728,52.55,0.000
241,256,375.273,202.934,172.339,407666688,52.59,0.000
242,256,370.239,198.367,171.872,398389248,52.64,0.000
243,256,417.160,233.191,183.970,487882752,52.66,0.000
244,256,295.411,140.472,154.939,265359360,52.75,0.000
245,256,479.663,281.808,197.855,593731072,52.72,0.000
246,256,280.187,130.603,149.583,233422848,52.83,0.000
247,256,400.122,198.932,201.190,390795264,52.87,0.000
248,256,496.288,292.493,203.795,629956096,52.84,0.000
249,256,412.318,225.778,186.541,461279232,52.86,0.000
250,256,367.311,195.450,171.860,395550720,52.90,0.000
251,256,362.776,192.276,170.500,386506752,52.95,0.000
252,256,338.826,174.566,164.260,340598784,53.01,0.000
253,256,357.511,190.166,167.346,379957248,53.06,0.000
254,256,517.896,305.927,211.969,641261568,53.02,0.000
255,256,467.831,267.377,200.455,566661120,53.00,0.000
256,256,427.572,239.685,187.887,499593216,53.01,0.000
# summary tokens=256 s/tok=0.423 tok/s=2.366 read_MiB=122977.5 io_s=61.78 compute_s/tok=0.181 io_s/tok=0.241 cache_hit_pct=53.0 n_prompt=34 load_s=18.554 prefill_s=7.324 prefill_tps=4.64 stall_s/tok=0.000
