step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms
166,256,397.413,627.693,247.878,435683328,55.24,149.535
167,256,444.921,765.594,297.871,576376832,55.15,147.050
168,256,290.648,352.611,203.254,228339712,55.27,87.394
169,256,319.325,378.272,221.050,265965568,55.37,98.275
170,256,372.201,587.876,241.830,397930496,55.38,130.371
171,256,344.095,527.785,225.319,361803776,55.42,118.775
172,256,339.187,475.690,223.722,334594048,55.47,115.465
173,256,331.109,429.622,222.981,285306880,55.55,108.129
174,256,428.394,771.631,267.330,555606016,55.48,161.063
175,256,334.224,476.759,225.105,335151104,55.53,109.119
176,256,354.875,476.111,231.715,325881856,55.59,123.160
177,256,310.160,393.710,214.350,281714688,55.67,95.809
178,256,253.995,190.157,194.912,134455296,55.83,59.083
179,256,252.955,160.938,199.580,114118656,56.00,53.375
180,256,381.984,634.770,244.742,432652288,55.99,137.242
181,256,398.340,678.269,250.866,471846912,55.97,147.474
182,256,316.017,391.885,213.118,261582848,56.06,102.898
183,256,251.727,194.995,191.498,145133568,56.21,60.229
184,256,372.078,568.378,249.452,416063488,56.21,122.626
185,256,405.244,709.398,258.822,518012928,56.15,146.422
186,256,412.202,723.023,258.029,515051520,56.10,154.173
187,256,305.359,334.611,209.795,248721408,56.19,95.564
188,256,305.283,379.022,215.086,254877696,56.28,90.197
189,256,276.261,252.663,199.670,183635968,56.41,76.591
190,256,269.176,167.629,206.588,126373888,56.56,62.588
191,256,278.941,232.804,207.371,167620608,56.69,71.570
192,256,338.593,455.332,230.157,323420160,56.73,108.436
193,256,348.202,550.070,230.977,384151552,56.74,117.224
194,256,331.897,461.684,222.779,308461568,56.80,109.118
195,256,386.583,616.946,251.829,450555904,56.77,134.754
196,256,348.859,524.433,229.050,362696704,56.80,119.809
197,256,291.386,332.546,204.582,237776896,56.89,86.804
198,256,291.475,308.477,209.740,214679552,56.99,81.736
199,256,305.651,347.568,213.928,244101120,57.08,91.724
200,256,442.516,797.662,272.916,575844352,56.99,169.599
201,256,298.344,354.547,211.952,258142208,57.07,86.392
202,256,416.118,720.651,265.274,513515520,57.02,150.844
203,256,371.568,601.369,240.957,413818880,57.02,130.611
204,256,346.983,493.978,230.051,335990784,57.06,116.932
205,256,349.933,510.433,234.049,361156608,57.08,115.884
206,256,300.820,340.922,210.323,231927808,57.17,90.497
207,256,328.543,415.200,224.031,281714688,57.23,104.512
208,256,342.222,458.873,230.700,329998336,57.26,111.522
209,256,382.096,629.915,242.023,433590272,57.25,140.073
210,256,320.712,379.062,220.666,271659008,57.32,100.046
211,256,255.810,150.410,206.691,98430976,57.47,49.119
212,256,282.232,294.282,205.625,206729216,57.57,76.607
213,256,371.101,562.805,238.611,384204800,57.57,132.490
214,256,442.395,815.705,274.126,595869696,57.48,168.270
215,256,449.256,801.631,283.545,585646080,57.39,165.711
216,256,350.649,488.141,235.723,324317184,57.43,114.926
217,256,313.885,358.502,218.891,243486720,57.51,94.994
218,256,345.310,474.765,233.299,314880000,57.55,112.011
219,256,282.866,264.195,207.094,187121664,57.65,75.771
220,256,422.409,689.483,263.735,481124352,57.61,158.674
221,256,483.568,902.280,289.709,627585024,57.51,193.859
222,256,307.471,372.139,219.680,258600960,57.58,87.791
223,256,334.758,423.379,222.071,288329728,57.63,112.687
224,256,348.662,489.127,239.602,356724736,57.65,109.060
225,256,318.933,420.303,222.448,291024896,57.70,96.485
226,256,385.204,565.407,248.342,392384512,57.71,136.862
227,256,323.545,386.596,221.548,264335360,57.77,101.997
228,256,414.300,722.960,262.471,521719808,57.72,151.829
229,256,361.685,405.385,248.667,273117184,57.78,113.018
230,256,390.255,569.834,259.513,425369600,57.76,130.743
231,256,348.778,468.565,233.622,312877056,57.80,115.156
232,256,327.817,404.037,229.445,269467648,57.86,98.372
233,256,419.985,680.554,271.637,489955328,57.83,148.348
234,256,376.752,579.246,247.506,405905408,57.82,129.247
235,256,289.048,261.200,212.376,184381440,57.92,76.672
236,256,377.557,623.783,247.242,434651136,57.90,130.315
237,256,345.923,469.132,236.503,322207744,57.94,109.420
238,256,423.298,725.341,267.762,512741376,57.89,155.536
239,256,432.505,759.490,276.784,564256768,57.82,155.720
240,256,338.311,445.555,228.220,292679680,57.87,110.091
241,256,346.165,456.183,234.819,310595584,57.90,111.345
242,256,321.479,401.807,227.757,282345472,57.95,93.722
243,256,315.787,339.509,224.339,240771072,58.02,91.448
244,256,430.849,743.444,273.997,555200512,57.95,156.852
245,256,361.980,570.361,240.333,409616384,57.95,121.647
