step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms
240,256,677.267,502.494,174.772,1101791232,-1.00,0.000
241,256,607.156,470.878,136.278,1101791232,-1.00,0.000
242,256,597.690,466.537,131.153,1101791232,-1.00,0.000
243,256,829.822,473.004,356.818,1101791232,-1.00,0.000
244,256,588.222,463.198,125.024,1101791232,-1.00,0.000
245,256,1197.693,535.787,661.906,1101790720,-1.00,0.000
246,256,603.911,472.454,131.457,1101791232,-1.00,0.000
247,256,596.418,466.761,129.657,1101791232,-1.00,0.000
248,256,591.839,459.273,132.566,1101790720,-1.00,0.000
249,256,592.201,466.271,125.931,1101791232,-1.00,0.000
250,256,589.747,460.880,128.868,1101790720,-1.00,0.000
251,256,1980.691,576.562,1404.129,1101791232,-1.00,0.000
252,256,820.220,516.611,303.609,1101790720,-1.00,0.000
253,256,694.856,505.293,189.563,1101790720,-1.00,0.000
254,256,649.788,489.914,159.874,1101791232,-1.00,0.000
255,256,616.464,486.195,130.268,1101791232,-1.00,0.000
256,256,637.899,491.860,146.040,1101791232,-1.00,0.000
# summary tokens=256 s/tok=0.585 tok/s=1.709 read_MiB=268992.0 io_s=118.39 compute_s/tok=0.123 io_s/tok=0.462 cache_hit_pct=-1.0 n_prompt=34 load_s=14.941 prefill_s=5.351 prefill_tps=6.35 stall_s/tok=0.000
